"","Date","Region","Value","lat","long"
"393",2010-05-17,"NÓGRÁD",20,47.9873616,19.5472495
"394",2010-05-17,"PEST",216,47.4942216,19.0529846
"395",2010-05-17,"SOMOGY",27,46.439656,17.6212956
"396",2010-05-17,"SZABOLCS-SZATMÁR-BEREG",3,48.0297821,22.0040108
"397",2010-05-17,"TOLNA",15,46.4883447,18.5050005
"398",2010-05-17,"VAS",29,47.1371935,16.780898
"399",2010-05-17,"VESZPRÉM",99,47.0933824,17.9080406
"400",2010-05-17,"ZALA",11,46.6713343,16.8894692
"401",2010-05-24,"BUDAPEST",123,47.4978789,19.0402383
"402",2010-05-24,"BARANYA",17,45.9714436,18.1669246
"403",2010-05-24,"BÁCS-KISKUN",83,46.5809294,19.5128532
"404",2010-05-24,"BÉKÉS",17,46.7862993,20.9820736
"405",2010-05-24,"BORSOD-ABAÚJ-ZEMPLÉN",54,48.2397936,21.1353474
"406",2010-05-24,"CSONGRÁD",2,46.7097618,20.1537305
"407",2010-05-24,"FEJÉR",33,47.0939434,18.6088562
"408",2010-05-24,"GYOR-MOSON-SOPRON",59,47.6610134,17.3796437
"409",2010-05-24,"HAJDÚ-BIHAR",46,47.4407848,21.4752281
"410",2010-05-24,"HEVES",18,47.7884409,20.1714412
"411",2010-05-24,"JÁSZ-NAGYKUN-SZOLNOK",87,47.2971598,20.453178
"412",2010-05-24,"KOMÁROM-ESZTERGOM",37,47.6511599,18.2551911
"413",2010-05-24,"NÓGRÁD",26,47.9873616,19.5472495
"414",2010-05-24,"PEST",145,47.4942216,19.0529846
"415",2010-05-24,"SOMOGY",18,46.439656,17.6212956
"416",2010-05-24,"SZABOLCS-SZATMÁR-BEREG",3,48.0297821,22.0040108
"417",2010-05-24,"TOLNA",42,46.4883447,18.5050005
"418",2010-05-24,"VAS",7,47.1371935,16.780898
"419",2010-05-24,"VESZPRÉM",141,47.0933824,17.9080406
"420",2010-05-24,"ZALA",30,46.6713343,16.8894692
"421",2010-05-31,"BUDAPEST",151,47.4978789,19.0402383
"422",2010-05-31,"BARANYA",84,45.9714436,18.1669246
"423",2010-05-31,"BÁCS-KISKUN",135,46.5809294,19.5128532
"424",2010-05-31,"BÉKÉS",11,46.7862993,20.9820736
"425",2010-05-31,"BORSOD-ABAÚJ-ZEMPLÉN",68,48.2397936,21.1353474
"426",2010-05-31,"CSONGRÁD",49,46.7097618,20.1537305
"427",2010-05-31,"FEJÉR",99,47.0939434,18.6088562
"428",2010-05-31,"GYOR-MOSON-SOPRON",97,47.6610134,17.3796437
"429",2010-05-31,"HAJDÚ-BIHAR",68,47.4407848,21.4752281
"430",2010-05-31,"HEVES",35,47.7884409,20.1714412
"431",2010-05-31,"JÁSZ-NAGYKUN-SZOLNOK",78,47.2971598,20.453178
"432",2010-05-31,"KOMÁROM-ESZTERGOM",52,47.6511599,18.2551911
"433",2010-05-31,"NÓGRÁD",41,47.9873616,19.5472495
"434",2010-05-31,"PEST",221,47.4942216,19.0529846
"435",2010-05-31,"SOMOGY",36,46.439656,17.6212956
"436",2010-05-31,"SZABOLCS-SZATMÁR-BEREG",8,48.0297821,22.0040108
"437",2010-05-31,"TOLNA",46,46.4883447,18.5050005
"438",2010-05-31,"VAS",8,47.1371935,16.780898
"439",2010-05-31,"VESZPRÉM",126,47.0933824,17.9080406
"440",2010-05-31,"ZALA",31,46.6713343,16.8894692
"441",2010-06-07,"BUDAPEST",150,47.4978789,19.0402383
"442",2010-06-07,"BARANYA",74,45.9714436,18.1669246
"443",2010-06-07,"BÁCS-KISKUN",94,46.5809294,19.5128532
"444",2010-06-07,"BÉKÉS",8,46.7862993,20.9820736
"445",2010-06-07,"BORSOD-ABAÚJ-ZEMPLÉN",48,48.2397936,21.1353474
"446",2010-06-07,"CSONGRÁD",36,46.7097618,20.1537305
"447",2010-06-07,"FEJÉR",46,47.0939434,18.6088562
"448",2010-06-07,"GYOR-MOSON-SOPRON",70,47.6610134,17.3796437
"449",2010-06-07,"HAJDÚ-BIHAR",49,47.4407848,21.4752281
"450",2010-06-07,"HEVES",28,47.7884409,20.1714412
"451",2010-06-07,"JÁSZ-NAGYKUN-SZOLNOK",120,47.2971598,20.453178
"452",2010-06-07,"KOMÁROM-ESZTERGOM",52,47.6511599,18.2551911
"453",2010-06-07,"NÓGRÁD",17,47.9873616,19.5472495
"454",2010-06-07,"PEST",205,47.4942216,19.0529846
"455",2010-06-07,"SOMOGY",55,46.439656,17.6212956
"456",2010-06-07,"SZABOLCS-SZATMÁR-BEREG",3,48.0297821,22.0040108
"457",2010-06-07,"TOLNA",39,46.4883447,18.5050005
"458",2010-06-07,"VAS",9,47.1371935,16.780898
"459",2010-06-07,"VESZPRÉM",102,47.0933824,17.9080406
"460",2010-06-07,"ZALA",13,46.6713343,16.8894692
"461",2010-06-14,"BUDAPEST",169,47.4978789,19.0402383
"462",2010-06-14,"BARANYA",66,45.9714436,18.1669246
"463",2010-06-14,"BÁCS-KISKUN",57,46.5809294,19.5128532
"464",2010-06-14,"BÉKÉS",25,46.7862993,20.9820736
"465",2010-06-14,"BORSOD-ABAÚJ-ZEMPLÉN",44,48.2397936,21.1353474
"466",2010-06-14,"CSONGRÁD",33,46.7097618,20.1537305
"467",2010-06-14,"FEJÉR",77,47.0939434,18.6088562
"468",2010-06-14,"GYOR-MOSON-SOPRON",104,47.6610134,17.3796437
"469",2010-06-14,"HAJDÚ-BIHAR",21,47.4407848,21.4752281
"470",2010-06-14,"HEVES",24,47.7884409,20.1714412
"471",2010-06-14,"JÁSZ-NAGYKUN-SZOLNOK",84,47.2971598,20.453178
"472",2010-06-14,"KOMÁROM-ESZTERGOM",80,47.6511599,18.2551911
"473",2010-06-14,"NÓGRÁD",21,47.9873616,19.5472495
"474",2010-06-14,"PEST",168,47.4942216,19.0529846
"475",2010-06-14,"SOMOGY",35,46.439656,17.6212956
"476",2010-06-14,"SZABOLCS-SZATMÁR-BEREG",9,48.0297821,22.0040108
"477",2010-06-14,"TOLNA",61,46.4883447,18.5050005
"478",2010-06-14,"VAS",4,47.1371935,16.780898
"479",2010-06-14,"VESZPRÉM",97,47.0933824,17.9080406
"480",2010-06-14,"ZALA",26,46.6713343,16.8894692
"481",2010-06-21,"BUDAPEST",154,47.4978789,19.0402383
"482",2010-06-21,"BARANYA",42,45.9714436,18.1669246
"483",2010-06-21,"BÁCS-KISKUN",31,46.5809294,19.5128532
"484",2010-06-21,"BÉKÉS",17,46.7862993,20.9820736
"485",2010-06-21,"BORSOD-ABAÚJ-ZEMPLÉN",70,48.2397936,21.1353474
"486",2010-06-21,"CSONGRÁD",32,46.7097618,20.1537305
"487",2010-06-21,"FEJÉR",72,47.0939434,18.6088562
"488",2010-06-21,"GYOR-MOSON-SOPRON",42,47.6610134,17.3796437
"489",2010-06-21,"HAJDÚ-BIHAR",61,47.4407848,21.4752281
"490",2010-06-21,"HEVES",50,47.7884409,20.1714412
"491",2010-06-21,"JÁSZ-NAGYKUN-SZOLNOK",103,47.2971598,20.453178
"492",2010-06-21,"KOMÁROM-ESZTERGOM",54,47.6511599,18.2551911
"493",2010-06-21,"NÓGRÁD",8,47.9873616,19.5472495
"494",2010-06-21,"PEST",253,47.4942216,19.0529846
"495",2010-06-21,"SOMOGY",48,46.439656,17.6212956
"496",2010-06-21,"SZABOLCS-SZATMÁR-BEREG",61,48.0297821,22.0040108
"497",2010-06-21,"TOLNA",39,46.4883447,18.5050005
"498",2010-06-21,"VAS",5,47.1371935,16.780898
"499",2010-06-21,"VESZPRÉM",120,47.0933824,17.9080406
"500",2010-06-21,"ZALA",50,46.6713343,16.8894692
"501",2010-06-28,"BUDAPEST",68,47.4978789,19.0402383
"502",2010-06-28,"BARANYA",25,45.9714436,18.1669246
"503",2010-06-28,"BÁCS-KISKUN",43,46.5809294,19.5128532
"504",2010-06-28,"BÉKÉS",12,46.7862993,20.9820736
"505",2010-06-28,"BORSOD-ABAÚJ-ZEMPLÉN",24,48.2397936,21.1353474
"506",2010-06-28,"CSONGRÁD",29,46.7097618,20.1537305
"507",2010-06-28,"FEJÉR",36,47.0939434,18.6088562
"508",2010-06-28,"GYOR-MOSON-SOPRON",35,47.6610134,17.3796437
"509",2010-06-28,"HAJDÚ-BIHAR",23,47.4407848,21.4752281
"510",2010-06-28,"HEVES",7,47.7884409,20.1714412
"511",2010-06-28,"JÁSZ-NAGYKUN-SZOLNOK",44,47.2971598,20.453178
"512",2010-06-28,"KOMÁROM-ESZTERGOM",20,47.6511599,18.2551911
"513",2010-06-28,"NÓGRÁD",15,47.9873616,19.5472495
"514",2010-06-28,"PEST",97,47.4942216,19.0529846
"515",2010-06-28,"SOMOGY",26,46.439656,17.6212956
"516",2010-06-28,"SZABOLCS-SZATMÁR-BEREG",8,48.0297821,22.0040108
"517",2010-06-28,"TOLNA",19,46.4883447,18.5050005
"518",2010-06-28,"VAS",7,47.1371935,16.780898
"519",2010-06-28,"VESZPRÉM",43,47.0933824,17.9080406
"520",2010-06-28,"ZALA",11,46.6713343,16.8894692
"521",2010-07-05,"BUDAPEST",93,47.4978789,19.0402383
"522",2010-07-05,"BARANYA",44,45.9714436,18.1669246
"523",2010-07-05,"BÁCS-KISKUN",48,46.5809294,19.5128532
"524",2010-07-05,"BÉKÉS",21,46.7862993,20.9820736
"525",2010-07-05,"BORSOD-ABAÚJ-ZEMPLÉN",51,48.2397936,21.1353474
"526",2010-07-05,"CSONGRÁD",13,46.7097618,20.1537305
"527",2010-07-05,"FEJÉR",29,47.0939434,18.6088562
"528",2010-07-05,"GYOR-MOSON-SOPRON",54,47.6610134,17.3796437
"529",2010-07-05,"HAJDÚ-BIHAR",21,47.4407848,21.4752281
"530",2010-07-05,"HEVES",20,47.7884409,20.1714412
"531",2010-07-05,"JÁSZ-NAGYKUN-SZOLNOK",71,47.2971598,20.453178
"532",2010-07-05,"KOMÁROM-ESZTERGOM",20,47.6511599,18.2551911
"533",2010-07-05,"NÓGRÁD",8,47.9873616,19.5472495
"534",2010-07-05,"PEST",70,47.4942216,19.0529846
"535",2010-07-05,"SOMOGY",37,46.439656,17.6212956
"536",2010-07-05,"SZABOLCS-SZATMÁR-BEREG",40,48.0297821,22.0040108
"537",2010-07-05,"TOLNA",23,46.4883447,18.5050005
"538",2010-07-05,"VAS",7,47.1371935,16.780898
"539",2010-07-05,"VESZPRÉM",50,47.0933824,17.9080406
"540",2010-07-05,"ZALA",24,46.6713343,16.8894692
"541",2010-07-12,"BUDAPEST",74,47.4978789,19.0402383
"542",2010-07-12,"BARANYA",34,45.9714436,18.1669246
"543",2010-07-12,"BÁCS-KISKUN",16,46.5809294,19.5128532
"544",2010-07-12,"BÉKÉS",8,46.7862993,20.9820736
"545",2010-07-12,"BORSOD-ABAÚJ-ZEMPLÉN",26,48.2397936,21.1353474
"546",2010-07-12,"CSONGRÁD",11,46.7097618,20.1537305
"547",2010-07-12,"FEJÉR",49,47.0939434,18.6088562
"548",2010-07-12,"GYOR-MOSON-SOPRON",48,47.6610134,17.3796437
"549",2010-07-12,"HAJDÚ-BIHAR",7,47.4407848,21.4752281
"550",2010-07-12,"HEVES",12,47.7884409,20.1714412
"551",2010-07-12,"JÁSZ-NAGYKUN-SZOLNOK",19,47.2971598,20.453178
"552",2010-07-12,"KOMÁROM-ESZTERGOM",18,47.6511599,18.2551911
"553",2010-07-12,"NÓGRÁD",3,47.9873616,19.5472495
"554",2010-07-12,"PEST",56,47.4942216,19.0529846
"555",2010-07-12,"SOMOGY",31,46.439656,17.6212956
"556",2010-07-12,"SZABOLCS-SZATMÁR-BEREG",10,48.0297821,22.0040108
"557",2010-07-12,"TOLNA",4,46.4883447,18.5050005
"558",2010-07-12,"VAS",4,47.1371935,16.780898
"559",2010-07-12,"VESZPRÉM",33,47.0933824,17.9080406
"560",2010-07-12,"ZALA",6,46.6713343,16.8894692
"561",2010-07-19,"BUDAPEST",56,47.4978789,19.0402383
"562",2010-07-19,"BARANYA",16,45.9714436,18.1669246
"563",2010-07-19,"BÁCS-KISKUN",6,46.5809294,19.5128532
"564",2010-07-19,"BÉKÉS",4,46.7862993,20.9820736
"565",2010-07-19,"BORSOD-ABAÚJ-ZEMPLÉN",8,48.2397936,21.1353474
"566",2010-07-19,"CSONGRÁD",3,46.7097618,20.1537305
"567",2010-07-19,"FEJÉR",13,47.0939434,18.6088562
"568",2010-07-19,"GYOR-MOSON-SOPRON",24,47.6610134,17.3796437
"569",2010-07-19,"HAJDÚ-BIHAR",12,47.4407848,21.4752281
"570",2010-07-19,"HEVES",1,47.7884409,20.1714412
"571",2010-07-19,"JÁSZ-NAGYKUN-SZOLNOK",16,47.2971598,20.453178
"572",2010-07-19,"KOMÁROM-ESZTERGOM",2,47.6511599,18.2551911
"573",2010-07-19,"NÓGRÁD",4,47.9873616,19.5472495
"574",2010-07-19,"PEST",37,47.4942216,19.0529846
"575",2010-07-19,"SOMOGY",12,46.439656,17.6212956
"576",2010-07-19,"SZABOLCS-SZATMÁR-BEREG",9,48.0297821,22.0040108
"577",2010-07-19,"TOLNA",17,46.4883447,18.5050005
"578",2010-07-19,"VAS",10,47.1371935,16.780898
"579",2010-07-19,"VESZPRÉM",40,47.0933824,17.9080406
"580",2010-07-19,"ZALA",9,46.6713343,16.8894692
"581",2010-07-26,"BUDAPEST",35,47.4978789,19.0402383
"582",2010-07-26,"BARANYA",19,45.9714436,18.1669246
"583",2010-07-26,"BÁCS-KISKUN",6,46.5809294,19.5128532
"584",2010-07-26,"BÉKÉS",2,46.7862993,20.9820736
"585",2010-07-26,"BORSOD-ABAÚJ-ZEMPLÉN",12,48.2397936,21.1353474
"586",2010-07-26,"CSONGRÁD",16,46.7097618,20.1537305
"587",2010-07-26,"FEJÉR",3,47.0939434,18.6088562
"588",2010-07-26,"GYOR-MOSON-SOPRON",21,47.6610134,17.3796437
"589",2010-07-26,"HAJDÚ-BIHAR",9,47.4407848,21.4752281
"590",2010-07-26,"HEVES",4,47.7884409,20.1714412
"591",2010-07-26,"JÁSZ-NAGYKUN-SZOLNOK",10,47.2971598,20.453178
"592",2010-07-26,"KOMÁROM-ESZTERGOM",1,47.6511599,18.2551911
"593",2010-07-26,"NÓGRÁD",2,47.9873616,19.5472495
"594",2010-07-26,"PEST",26,47.4942216,19.0529846
"595",2010-07-26,"SOMOGY",19,46.439656,17.6212956
"596",2010-07-26,"SZABOLCS-SZATMÁR-BEREG",9,48.0297821,22.0040108
"597",2010-07-26,"TOLNA",7,46.4883447,18.5050005
"598",2010-07-26,"VAS",2,47.1371935,16.780898
"599",2010-07-26,"VESZPRÉM",33,47.0933824,17.9080406
"600",2010-07-26,"ZALA",5,46.6713343,16.8894692
"601",2010-08-02,"BUDAPEST",24,47.4978789,19.0402383
"602",2010-08-02,"BARANYA",3,45.9714436,18.1669246
"603",2010-08-02,"BÁCS-KISKUN",3,46.5809294,19.5128532
"604",2010-08-02,"BÉKÉS",2,46.7862993,20.9820736
"605",2010-08-02,"BORSOD-ABAÚJ-ZEMPLÉN",6,48.2397936,21.1353474
"606",2010-08-02,"CSONGRÁD",6,46.7097618,20.1537305
"607",2010-08-02,"FEJÉR",3,47.0939434,18.6088562
"608",2010-08-02,"GYOR-MOSON-SOPRON",10,47.6610134,17.3796437
"609",2010-08-02,"HAJDÚ-BIHAR",4,47.4407848,21.4752281
"610",2010-08-02,"HEVES",0,47.7884409,20.1714412
"611",2010-08-02,"JÁSZ-NAGYKUN-SZOLNOK",7,47.2971598,20.453178
"612",2010-08-02,"KOMÁROM-ESZTERGOM",3,47.6511599,18.2551911
"613",2010-08-02,"NÓGRÁD",3,47.9873616,19.5472495
"614",2010-08-02,"PEST",7,47.4942216,19.0529846
"615",2010-08-02,"SOMOGY",2,46.439656,17.6212956
"616",2010-08-02,"SZABOLCS-SZATMÁR-BEREG",1,48.0297821,22.0040108
"617",2010-08-02,"TOLNA",7,46.4883447,18.5050005
"618",2010-08-02,"VAS",0,47.1371935,16.780898
"619",2010-08-02,"VESZPRÉM",5,47.0933824,17.9080406
"620",2010-08-02,"ZALA",6,46.6713343,16.8894692
"621",2010-08-09,"BUDAPEST",11,47.4978789,19.0402383
"622",2010-08-09,"BARANYA",2,45.9714436,18.1669246
"623",2010-08-09,"BÁCS-KISKUN",4,46.5809294,19.5128532
"624",2010-08-09,"BÉKÉS",0,46.7862993,20.9820736
"625",2010-08-09,"BORSOD-ABAÚJ-ZEMPLÉN",7,48.2397936,21.1353474
"626",2010-08-09,"CSONGRÁD",4,46.7097618,20.1537305
"627",2010-08-09,"FEJÉR",10,47.0939434,18.6088562
"628",2010-08-09,"GYOR-MOSON-SOPRON",5,47.6610134,17.3796437
"629",2010-08-09,"HAJDÚ-BIHAR",3,47.4407848,21.4752281
"630",2010-08-09,"HEVES",0,47.7884409,20.1714412
"631",2010-08-09,"JÁSZ-NAGYKUN-SZOLNOK",8,47.2971598,20.453178
"632",2010-08-09,"KOMÁROM-ESZTERGOM",2,47.6511599,18.2551911
"633",2010-08-09,"NÓGRÁD",7,47.9873616,19.5472495
"634",2010-08-09,"PEST",8,47.4942216,19.0529846
"635",2010-08-09,"SOMOGY",12,46.439656,17.6212956
"636",2010-08-09,"SZABOLCS-SZATMÁR-BEREG",1,48.0297821,22.0040108
"637",2010-08-09,"TOLNA",0,46.4883447,18.5050005
"638",2010-08-09,"VAS",0,47.1371935,16.780898
"639",2010-08-09,"VESZPRÉM",12,47.0933824,17.9080406
"640",2010-08-09,"ZALA",3,46.6713343,16.8894692
"641",2010-08-16,"BUDAPEST",35,47.4978789,19.0402383
"642",2010-08-16,"BARANYA",7,45.9714436,18.1669246
"643",2010-08-16,"BÁCS-KISKUN",4,46.5809294,19.5128532
"644",2010-08-16,"BÉKÉS",2,46.7862993,20.9820736
"645",2010-08-16,"BORSOD-ABAÚJ-ZEMPLÉN",5,48.2397936,21.1353474
"646",2010-08-16,"CSONGRÁD",15,46.7097618,20.1537305
"647",2010-08-16,"FEJÉR",4,47.0939434,18.6088562
"648",2010-08-16,"GYOR-MOSON-SOPRON",1,47.6610134,17.3796437
"649",2010-08-16,"HAJDÚ-BIHAR",3,47.4407848,21.4752281
"650",2010-08-16,"HEVES",1,47.7884409,20.1714412
"651",2010-08-16,"JÁSZ-NAGYKUN-SZOLNOK",5,47.2971598,20.453178
"652",2010-08-16,"KOMÁROM-ESZTERGOM",2,47.6511599,18.2551911
"653",2010-08-16,"NÓGRÁD",1,47.9873616,19.5472495
"654",2010-08-16,"PEST",4,47.4942216,19.0529846
"655",2010-08-16,"SOMOGY",6,46.439656,17.6212956
"656",2010-08-16,"SZABOLCS-SZATMÁR-BEREG",0,48.0297821,22.0040108
"657",2010-08-16,"TOLNA",0,46.4883447,18.5050005
"658",2010-08-16,"VAS",1,47.1371935,16.780898
"659",2010-08-16,"VESZPRÉM",4,47.0933824,17.9080406
"660",2010-08-16,"ZALA",4,46.6713343,16.8894692
"661",2010-08-23,"BUDAPEST",11,47.4978789,19.0402383
"662",2010-08-23,"BARANYA",1,45.9714436,18.1669246
"663",2010-08-23,"BÁCS-KISKUN",0,46.5809294,19.5128532
"664",2010-08-23,"BÉKÉS",5,46.7862993,20.9820736
"665",2010-08-23,"BORSOD-ABAÚJ-ZEMPLÉN",13,48.2397936,21.1353474
"666",2010-08-23,"CSONGRÁD",0,46.7097618,20.1537305
"667",2010-08-23,"FEJÉR",1,47.0939434,18.6088562
"668",2010-08-23,"GYOR-MOSON-SOPRON",0,47.6610134,17.3796437
"669",2010-08-23,"HAJDÚ-BIHAR",0,47.4407848,21.4752281
"670",2010-08-23,"HEVES",2,47.7884409,20.1714412
"671",2010-08-23,"JÁSZ-NAGYKUN-SZOLNOK",8,47.2971598,20.453178
"672",2010-08-23,"KOMÁROM-ESZTERGOM",3,47.6511599,18.2551911
"673",2010-08-23,"NÓGRÁD",1,47.9873616,19.5472495
"674",2010-08-23,"PEST",1,47.4942216,19.0529846
"675",2010-08-23,"SOMOGY",1,46.439656,17.6212956
"676",2010-08-23,"SZABOLCS-SZATMÁR-BEREG",1,48.0297821,22.0040108
"677",2010-08-23,"TOLNA",2,46.4883447,18.5050005
"678",2010-08-23,"VAS",0,47.1371935,16.780898
"679",2010-08-23,"VESZPRÉM",4,47.0933824,17.9080406
"680",2010-08-23,"ZALA",6,46.6713343,16.8894692
"681",2010-08-30,"BUDAPEST",22,47.4978789,19.0402383
"682",2010-08-30,"BARANYA",0,45.9714436,18.1669246
"683",2010-08-30,"BÁCS-KISKUN",2,46.5809294,19.5128532
"684",2010-08-30,"BÉKÉS",1,46.7862993,20.9820736
"685",2010-08-30,"BORSOD-ABAÚJ-ZEMPLÉN",6,48.2397936,21.1353474
"686",2010-08-30,"CSONGRÁD",1,46.7097618,20.1537305
"687",2010-08-30,"FEJÉR",2,47.0939434,18.6088562
"688",2010-08-30,"GYOR-MOSON-SOPRON",1,47.6610134,17.3796437
"689",2010-08-30,"HAJDÚ-BIHAR",1,47.4407848,21.4752281
"690",2010-08-30,"HEVES",0,47.7884409,20.1714412
"691",2010-08-30,"JÁSZ-NAGYKUN-SZOLNOK",3,47.2971598,20.453178
"692",2010-08-30,"KOMÁROM-ESZTERGOM",0,47.6511599,18.2551911
"693",2010-08-30,"NÓGRÁD",2,47.9873616,19.5472495
"694",2010-08-30,"PEST",8,47.4942216,19.0529846
"695",2010-08-30,"SOMOGY",4,46.439656,17.6212956
"696",2010-08-30,"SZABOLCS-SZATMÁR-BEREG",1,48.0297821,22.0040108
"697",2010-08-30,"TOLNA",3,46.4883447,18.5050005
"698",2010-08-30,"VAS",2,47.1371935,16.780898
"699",2010-08-30,"VESZPRÉM",0,47.0933824,17.9080406
"700",2010-08-30,"ZALA",3,46.6713343,16.8894692
"701",2010-09-06,"BUDAPEST",8,47.4978789,19.0402383
"702",2010-09-06,"BARANYA",1,45.9714436,18.1669246
"703",2010-09-06,"BÁCS-KISKUN",1,46.5809294,19.5128532
"704",2010-09-06,"BÉKÉS",1,46.7862993,20.9820736
"705",2010-09-06,"BORSOD-ABAÚJ-ZEMPLÉN",1,48.2397936,21.1353474
"706",2010-09-06,"CSONGRÁD",0,46.7097618,20.1537305
"707",2010-09-06,"FEJÉR",1,47.0939434,18.6088562
"708",2010-09-06,"GYOR-MOSON-SOPRON",0,47.6610134,17.3796437
"709",2010-09-06,"HAJDÚ-BIHAR",3,47.4407848,21.4752281
"710",2010-09-06,"HEVES",0,47.7884409,20.1714412
"711",2010-09-06,"JÁSZ-NAGYKUN-SZOLNOK",2,47.2971598,20.453178
"712",2010-09-06,"KOMÁROM-ESZTERGOM",2,47.6511599,18.2551911
"713",2010-09-06,"NÓGRÁD",2,47.9873616,19.5472495
"714",2010-09-06,"PEST",6,47.4942216,19.0529846
"715",2010-09-06,"SOMOGY",4,46.439656,17.6212956
"716",2010-09-06,"SZABOLCS-SZATMÁR-BEREG",0,48.0297821,22.0040108
"717",2010-09-06,"TOLNA",4,46.4883447,18.5050005
"718",2010-09-06,"VAS",0,47.1371935,16.780898
"719",2010-09-06,"VESZPRÉM",2,47.0933824,17.9080406
"720",2010-09-06,"ZALA",4,46.6713343,16.8894692
"721",2010-09-13,"BUDAPEST",5,47.4978789,19.0402383
"722",2010-09-13,"BARANYA",2,45.9714436,18.1669246
"723",2010-09-13,"BÁCS-KISKUN",1,46.5809294,19.5128532
"724",2010-09-13,"BÉKÉS",1,46.7862993,20.9820736
"725",2010-09-13,"BORSOD-ABAÚJ-ZEMPLÉN",4,48.2397936,21.1353474
"726",2010-09-13,"CSONGRÁD",2,46.7097618,20.1537305
"727",2010-09-13,"FEJÉR",3,47.0939434,18.6088562
"728",2010-09-13,"GYOR-MOSON-SOPRON",0,47.6610134,17.3796437
"729",2010-09-13,"HAJDÚ-BIHAR",3,47.4407848,21.4752281
"730",2010-09-13,"HEVES",2,47.7884409,20.1714412
"731",2010-09-13,"JÁSZ-NAGYKUN-SZOLNOK",2,47.2971598,20.453178
"732",2010-09-13,"KOMÁROM-ESZTERGOM",0,47.6511599,18.2551911
"733",2010-09-13,"NÓGRÁD",2,47.9873616,19.5472495
"734",2010-09-13,"PEST",3,47.4942216,19.0529846
"735",2010-09-13,"SOMOGY",3,46.439656,17.6212956
"736",2010-09-13,"SZABOLCS-SZATMÁR-BEREG",4,48.0297821,22.0040108
"737",2010-09-13,"TOLNA",0,46.4883447,18.5050005
"738",2010-09-13,"VAS",6,47.1371935,16.780898
"739",2010-09-13,"VESZPRÉM",0,47.0933824,17.9080406
"740",2010-09-13,"ZALA",0,46.6713343,16.8894692
"741",2010-09-20,"BUDAPEST",23,47.4978789,19.0402383
"742",2010-09-20,"BARANYA",0,45.9714436,18.1669246
"743",2010-09-20,"BÁCS-KISKUN",13,46.5809294,19.5128532
"744",2010-09-20,"BÉKÉS",2,46.7862993,20.9820736
"745",2010-09-20,"BORSOD-ABAÚJ-ZEMPLÉN",2,48.2397936,21.1353474
"746",2010-09-20,"CSONGRÁD",1,46.7097618,20.1537305
"747",2010-09-20,"FEJÉR",2,47.0939434,18.6088562
"748",2010-09-20,"GYOR-MOSON-SOPRON",2,47.6610134,17.3796437
"749",2010-09-20,"HAJDÚ-BIHAR",0,47.4407848,21.4752281
"750",2010-09-20,"HEVES",1,47.7884409,20.1714412
"751",2010-09-20,"JÁSZ-NAGYKUN-SZOLNOK",6,47.2971598,20.453178
"752",2010-09-20,"KOMÁROM-ESZTERGOM",1,47.6511599,18.2551911
"753",2010-09-20,"NÓGRÁD",1,47.9873616,19.5472495
"754",2010-09-20,"PEST",12,47.4942216,19.0529846
"755",2010-09-20,"SOMOGY",5,46.439656,17.6212956
"756",2010-09-20,"SZABOLCS-SZATMÁR-BEREG",2,48.0297821,22.0040108
"757",2010-09-20,"TOLNA",2,46.4883447,18.5050005
"758",2010-09-20,"VAS",2,47.1371935,16.780898
"759",2010-09-20,"VESZPRÉM",3,47.0933824,17.9080406
"760",2010-09-20,"ZALA",18,46.6713343,16.8894692
"761",2010-09-27,"BUDAPEST",27,47.4978789,19.0402383
"762",2010-09-27,"BARANYA",10,45.9714436,18.1669246
"763",2010-09-27,"BÁCS-KISKUN",4,46.5809294,19.5128532
"764",2010-09-27,"BÉKÉS",3,46.7862993,20.9820736
"765",2010-09-27,"BORSOD-ABAÚJ-ZEMPLÉN",1,48.2397936,21.1353474
"766",2010-09-27,"CSONGRÁD",8,46.7097618,20.1537305
"767",2010-09-27,"FEJÉR",0,47.0939434,18.6088562
"768",2010-09-27,"GYOR-MOSON-SOPRON",2,47.6610134,17.3796437
"769",2010-09-27,"HAJDÚ-BIHAR",2,47.4407848,21.4752281
"770",2010-09-27,"HEVES",2,47.7884409,20.1714412
"771",2010-09-27,"JÁSZ-NAGYKUN-SZOLNOK",16,47.2971598,20.453178
"772",2010-09-27,"KOMÁROM-ESZTERGOM",3,47.6511599,18.2551911
"773",2010-09-27,"NÓGRÁD",0,47.9873616,19.5472495
"774",2010-09-27,"PEST",18,47.4942216,19.0529846
"775",2010-09-27,"SOMOGY",7,46.439656,17.6212956
"776",2010-09-27,"SZABOLCS-SZATMÁR-BEREG",0,48.0297821,22.0040108
"777",2010-09-27,"TOLNA",0,46.4883447,18.5050005
"778",2010-09-27,"VAS",15,47.1371935,16.780898
"779",2010-09-27,"VESZPRÉM",4,47.0933824,17.9080406
"780",2010-09-27,"ZALA",1,46.6713343,16.8894692
"781",2010-10-04,"BUDAPEST",33,47.4978789,19.0402383
"782",2010-10-04,"BARANYA",5,45.9714436,18.1669246
"783",2010-10-04,"BÁCS-KISKUN",10,46.5809294,19.5128532
"784",2010-10-04,"BÉKÉS",5,46.7862993,20.9820736
"785",2010-10-04,"BORSOD-ABAÚJ-ZEMPLÉN",4,48.2397936,21.1353474
